Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,created_at
35,No,Travel_Rarely,923.5238095,Research & Development,9,4,Life Sciences,1,496,3,Male,121.5162907,2,2,Healthcare Representative,2,Single,6540,19394,9,Y,No,19,3,3,80,0,10,5,3,1,1,0,0,1/01/2026
27,No,Travel_Rarely,851.4761905,Research & Development,1,2,Medical,1,497,4,Male,112.0363409,3,1,Laboratory Technician,2,Divorced,3816,17881,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4,13/12/2025
28,No,Travel_Rarely,988.0952381,Sales,9,4,Life Sciences,1,498,2,Male,130.0125313,3,2,Sales Executive,4,Single,5253,20750,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7,4/02/2026
49,No,Travel_Rarely,574.5714286,Research & Development,7,3,Other,1,499,2,Male,75.60150376,2,3,Healthcare Representative,3,Single,10965,12066,8,Y,No,24,4,3,80,0,26,2,3,5,2,0,0,11/01/2026
51,No,Travel_Rarely,707.7142857,Sales,14,2,Life Sciences,1,500,3,Female,93.12030075,3,2,Sales Executive,4,Married,4936,14862,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7,20/11/2025
36,No,Travel_Rarely,565.1428571,Research & Development,2,3,Life Sciences,1,501,4,Female,74.36090226,3,1,Research Scientist,3,Married,2543,11868,4,Y,No,13,3,2,80,1,6,3,3,2,2,2,2,1/01/2026
34,Yes,Non-Travel,221.5238095,Sales,19,3,Marketing,1,502,1,Male,29.14786967,4,2,Sales Executive,4,Single,5304,4652,8,Y,Yes,13,3,2,80,0,9,3,2,5,2,0,4,31/01/2026
55,No,Travel_Rarely,1107.52381,Research & Development,2,3,Life Sciences,1,505,3,Female,145.726817,3,4,Manager,4,Single,16659,23258,2,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2,25/12/2025
24,No,Travel_Rarely,281.6666667,Sales,10,4,Marketing,1,507,4,Female,37.06140351,3,2,Sales Executive,3,Divorced,4260,5915,1,Y,Yes,12,3,4,80,1,5,2,4,5,2,0,3,15/01/2026
30,No,Travel_Rarely,830.1904762,Sales,2,1,Technical Degree,1,508,3,Male,109.235589,3,1,Sales Representative,2,Married,2476,17434,1,Y,No,18,3,1,80,1,1,3,3,1,0,0,0,6/11/2025
26,Yes,Travel_Frequently,313.4285714,Research & Development,3,1,Technical Degree,1,510,3,Male,41.2406015,3,1,Research Scientist,1,Single,3102,6582,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4,31/01/2026
22,No,Travel_Rarely,1163.809524,Research & Development,11,3,Medical,1,511,1,Female,153.1328321,3,1,Research Scientist,2,Married,2244,24440,1,Y,No,13,3,4,80,1,2,1,3,2,1,1,2,31/12/2025
36,No,Travel_Rarely,181.3809524,Sales,2,2,Medical,1,513,2,Male,23.86591479,2,3,Sales Executive,3,Married,7596,3809,1,Y,No,13,3,2,80,2,10,2,3,10,9,9,0,28/01/2026
30,Yes,Travel_Frequently,163.1904762,Research & Development,4,3,Technical Degree,1,514,3,Male,21.47243108,3,1,Research Scientist,4,Single,2285,3427,9,Y,Yes,23,4,3,80,0,3,4,3,1,0,0,0,11/01/2026
37,No,Travel_Rarely,1281.619048,Research & Development,14,3,Life Sciences,1,515,4,Female,168.6340852,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17,17/11/2025
40,No,Travel_Rarely,1073.952381,Sales,2,2,Marketing,1,516,4,Female,141.3095238,3,2,Sales Executive,2,Divorced,5715,22553,7,Y,No,12,3,3,80,2,8,5,3,5,4,1,3,22/11/2025
42,No,Travel_Rarely,975.7142857,Research & Development,1,4,Life Sciences,1,517,2,Female,128.3834586,3,1,Laboratory Technician,1,Divorced,2576,20490,3,Y,No,16,3,2,80,1,8,5,3,5,2,1,2,10/11/2025
37,No,Travel_Rarely,1005.857143,Research & Development,10,4,Life Sciences,1,518,3,Male,132.3496241,3,2,Manufacturing Director,2,Single,4197,21123,2,Y,Yes,12,3,4,80,0,18,2,2,1,0,0,1,22/01/2026
43,No,Travel_Rarely,206.9047619,Research & Development,12,3,Life Sciences,1,520,1,Male,27.22431078,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,3,80,1,25,3,3,25,10,3,9,24/12/2025
40,No,Travel_Rarely,639.8095238,Research & Development,2,3,Medical,1,521,2,Female,84.18546366,2,2,Laboratory Technician,3,Married,3448,13436,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0,4/11/2025
54,No,Travel_Rarely,405.1904762,Research & Development,5,2,Medical,1,522,1,Male,53.31453634,3,5,Research Director,1,Married,19406,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2,17/01/2026
34,No,Non-Travel,606.6666667,Sales,4,4,Marketing,1,523,3,Female,79.8245614,3,2,Sales Executive,3,Married,6538,12740,9,Y,No,15,3,1,80,1,6,3,3,3,2,1,2,10/01/2026
31,No,Travel_Rarely,197.9047619,Research & Development,7,2,Medical,1,524,2,Female,26.04010025,3,2,Manufacturing Director,1,Married,4306,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12,7/01/2026
43,No,Travel_Frequently,725.6190476,Research & Development,21,3,Medical,1,525,4,Male,95.47619048,3,1,Laboratory Technician,4,Married,2258,15238,7,Y,No,20,4,1,80,1,8,1,3,3,2,1,2,23/11/2025
43,No,Travel_Rarely,106.047619,Research & Development,8,4,Other,1,526,3,Female,13.95363409,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8,3,3,5,2,0,2,7/02/2026
25,No,Travel_Rarely,575.7142857,Sales,4,2,Life Sciences,1,527,2,Female,75.7518797,2,2,Sales Executive,4,Single,4487,12090,1,Y,Yes,11,3,2,80,0,5,3,3,5,4,1,3,19/01/2026
37,No,Non-Travel,1136.47619,Research & Development,25,5,Medical,1,529,2,Female,149.5363409,3,2,Research Scientist,3,Married,4449,23866,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,10,7,12/12/2025
31,No,Travel_Rarely,771.0952381,Research & Development,1,2,Life Sciences,1,530,4,Male,101.4598997,2,1,Laboratory Technician,1,Married,2218,16193,1,Y,No,12,3,3,80,1,4,3,3,4,2,3,2,9/12/2025
39,No,Travel_Frequently,391.0952381,Research & Development,1,1,Life Sciences,1,531,2,Male,51.45989975,3,5,Manager,3,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6,4/11/2025
56,No,Travel_Frequently,869.3333333,Sales,6,3,Life Sciences,1,532,3,Female,114.3859649,4,4,Sales Executive,1,Married,13212,18256,9,Y,No,11,3,4,80,3,36,0,2,7,7,7,7,3/11/2025
30,No,Travel_Rarely,931.3333333,Sales,12,3,Technical Degree,1,533,2,Female,122.5438596,3,2,Sales Executive,3,Single,6577,19558,0,Y,No,11,3,2,80,0,6,6,3,5,4,4,4,3/12/2025
41,No,Travel_Rarely,931.7142857,Sales,1,3,Marketing,1,534,2,Male,122.593985,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,18/01/2026
28,No,Travel_Rarely,644.5238095,Research & Development,17,2,Medical,1,536,3,Male,84.80576441,3,2,Laboratory Technician,1,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8,11/11/2025
25,Yes,Travel_Rarely,447.4285714,Research & Development,3,3,Medical,1,538,1,Male,58.87218045,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,2,17/11/2025
52,No,Travel_Rarely,933.7619048,Research & Development,3,3,Medical,1,543,4,Male,122.8634085,2,3,Manufacturing Director,3,Married,7969,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,4,3/02/2026
45,No,Travel_Rarely,459.7619048,Research & Development,10,2,Life Sciences,1,544,1,Male,60.49498747,3,1,Research Scientist,4,Married,2654,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,2,26/01/2026
52,No,Travel_Rarely,490.952381,Research & Development,4,2,Life Sciences,1,546,4,Female,64.59899749,3,4,Manager,4,Married,16555,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4,21/01/2026
42,No,Travel_Frequently,615.8095238,Research & Development,29,2,Life Sciences,1,547,1,Female,81.02756892,3,2,Research Scientist,3,Divorced,4556,12932,2,Y,No,11,3,2,80,1,19,3,3,5,4,0,2,10/11/2025
30,No,Travel_Rarely,1180.619048,Research & Development,2,3,Life Sciences,1,548,3,Female,155.3446115,1,2,Manufacturing Director,4,Single,6091,24793,2,Y,No,20,4,3,80,0,11,2,3,5,4,0,2,1/02/2026
60,No,Travel_Rarely,183.5238095,Research & Development,7,3,Life Sciences,1,549,1,Female,24.14786967,3,5,Manager,1,Married,19566,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,8/12/2025
46,No,Travel_Rarely,1253.047619,Research & Development,18,3,Medical,1,550,3,Female,164.8746867,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8,28/11/2025
42,No,Travel_Frequently,208.8571429,Research & Development,28,4,Technical Degree,1,551,4,Female,27.48120301,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4,28/11/2025
24,Yes,Travel_Rarely,1046.285714,Sales,1,1,Technical Degree,1,554,1,Female,137.6691729,3,1,Sales Representative,2,Single,3202,21972,1,Y,Yes,16,3,2,80,0,6,4,3,5,3,1,4,12/12/2025
34,Yes,Travel_Frequently,583.4761905,Sales,6,2,Marketing,1,555,4,Female,76.77318296,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,24/01/2026
38,No,Travel_Frequently,576.4761905,Research & Development,2,2,Life Sciences,1,556,4,Male,75.85213033,3,1,Laboratory Technician,4,Married,1702,12106,1,Y,Yes,23,4,3,80,1,1,3,3,1,0,0,0,31/01/2026
40,No,Travel_Rarely,620.0952381,Sales,2,4,Life Sciences,1,558,3,Female,81.5914787,3,5,Manager,3,Married,18041,13022,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12,8/11/2025
26,No,Travel_Rarely,144.3809524,Research & Development,23,3,Life Sciences,1,560,1,Female,18.99749373,3,1,Research Scientist,4,Divorced,2886,3032,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2,16/01/2026
30,No,Non-Travel,796.8571429,Research & Development,3,3,Life Sciences,1,562,3,Male,104.8496241,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,No,15,3,3,80,1,9,3,1,5,3,1,4,27/11/2025
29,No,Travel_Rarely,1025.047619,Research & Development,3,4,Medical,1,564,2,Male,134.8746867,2,3,Research Director,3,Married,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7,30/01/2026
29,Yes,Travel_Rarely,871.4285714,Research & Development,25,5,Technical Degree,1,565,3,Female,114.6616541,2,1,Research Scientist,2,Married,2546,18300,5,Y,No,16,3,2,80,0,6,2,4,2,2,1,1,15/11/2025
19,Yes,Travel_Rarely,877.952381,Human Resources,2,2,Technical Degree,1,566,1,Male,115.5200501,2,1,Human Resources,4,Single,2564,18437,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,26/11/2025
30,No,Non-Travel,137.6190476,Sales,22,4,Other,1,567,3,Female,18.10776942,3,3,Sales Executive,1,Married,8412,2890,0,Y,No,11,3,3,80,0,10,3,3,9,8,7,8,1/02/2026
57,No,Travel_Rarely,1052.47619,Sales,29,3,Marketing,1,568,1,Male,138.4837093,2,4,Manager,4,Divorced,14118,22102,3,Y,No,12,3,3,80,1,32,3,2,1,0,0,0,9/01/2026
50,No,Travel_Rarely,443.5238095,Research & Development,29,4,Life Sciences,1,569,2,Male,58.35839599,2,4,Manager,3,Married,17046,9314,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7,2/11/2025
30,No,Non-Travel,341.952381,Research & Development,2,3,Medical,1,571,3,Female,44.99373434,3,1,Laboratory Technician,4,Single,2564,7181,0,Y,No,14,3,3,80,0,12,2,2,11,7,6,7,6/02/2026
60,No,Travel_Frequently,135.4761905,Sales,28,3,Marketing,1,573,3,Female,17.82581454,2,3,Sales Executive,1,Married,10266,2845,4,Y,No,19,3,4,80,0,22,5,4,18,13,13,11,27/12/2025
47,No,Travel_Rarely,351.8571429,Research & Development,2,2,Medical,1,574,1,Female,46.29699248,3,2,Manufacturing Director,4,Divorced,5070,7389,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4,29/01/2026
46,No,Travel_Rarely,108.952381,Research & Development,2,3,Life Sciences,1,575,1,Male,14.3358396,3,4,Research Director,3,Married,17861,2288,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1,2/01/2026
35,No,Travel_Rarely,915.4761905,Research & Development,22,3,Life Sciences,1,577,4,Male,120.4573935,1,1,Laboratory Technician,3,Single,4230,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3,6/12/2025
54,No,Travel_Rarely,1115.619048,Research & Development,8,4,Life Sciences,1,578,3,Female,146.7919799,3,2,Laboratory Technician,3,Single,3780,23428,7,Y,No,11,3,3,80,0,19,3,3,1,0,0,0,8/01/2026
34,No,Travel_Rarely,400.7619048,Research & Development,2,4,Life Sciences,1,579,4,Male,52.73182957,2,1,Research Scientist,3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,26/12/2025
46,No,Travel_Rarely,550.6190476,Sales,10,3,Marketing,1,580,3,Female,72.44987469,2,3,Sales Executive,4,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,2/11/2025
31,No,Travel_Rarely,685.4285714,Research & Development,9,1,Life Sciences,1,581,3,Male,90.18796992,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8,25/01/2026
33,Yes,Travel_Rarely,1172.333333,Research & Development,15,1,Medical,1,582,2,Male,154.254386,3,3,Manager,3,Married,13610,24619,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7,2/12/2025
33,Yes,Travel_Rarely,319.2857143,Research & Development,10,1,Medical,1,584,1,Male,42.0112782,1,1,Laboratory Technician,4,Divorced,3408,6705,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3,2/11/2025
30,No,Travel_Rarely,876.0952381,Sales,7,1,Marketing,1,585,4,Male,115.2756892,3,1,Sales Representative,2,Single,2983,18398,0,Y,No,14,3,1,80,0,4,3,3,3,2,1,2,20/12/2025
35,No,Travel_Rarely,680.7142857,Research & Development,16,3,Life Sciences,1,586,4,Male,89.56766917,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,24/01/2026
31,Yes,Travel_Frequently,1090.857143,Research & Development,20,3,Life Sciences,1,587,1,Male,143.5338346,3,3,Healthcare Representative,3,Married,9824,22908,3,Y,No,12,3,1,80,0,12,2,3,1,0,0,0,1/02/2026
34,Yes,Travel_Frequently,549.1904762,Human Resources,23,3,Human Resources,1,590,2,Female,72.26190476,3,3,Human Resources,1,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,31/01/2026
42,No,Travel_Frequently,440.952381,Research & Development,5,2,Other,1,591,2,Male,58.02005013,3,1,Laboratory Technician,3,Married,2093,9260,4,Y,No,17,3,4,80,1,8,4,3,2,2,2,0,20/01/2026
36,No,Non-Travel,729.4285714,Sales,10,4,Medical,1,592,2,Male,95.97744361,3,3,Sales Executive,4,Single,9980,15318,1,Y,No,14,3,4,80,0,10,3,2,10,3,9,7,18/01/2026
22,Yes,Travel_Frequently,434.7142857,Research & Development,4,1,Technical Degree,1,593,3,Male,57.19924812,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,29/01/2026
48,No,Travel_Rarely,936.0952381,Sales,2,5,Marketing,1,595,2,Female,123.1704261,3,2,Sales Executive,4,Married,4051,19658,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7,3/01/2026
55,No,Travel_Rarely,470.1428571,Sales,18,5,Life Sciences,1,597,1,Female,61.86090226,3,4,Manager,2,Single,16835,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7,19/01/2026
41,No,Non-Travel,639.5238095,Sales,10,2,Life Sciences,1,599,4,Male,84.14786967,3,2,Sales Executive,4,Single,6230,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,7/11/2025
35,No,Travel_Rarely,888.5238095,Sales,1,3,Marketing,1,600,2,Male,116.9110276,3,2,Sales Executive,3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9,1/02/2026
40,No,Travel_Rarely,969.7142857,Research & Development,6,3,Life Sciences,1,601,2,Female,127.593985,3,4,Manufacturing Director,3,Single,13237,20364,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13,19/01/2026
39,No,Travel_Frequently,851.047619,Research & Development,8,1,Life Sciences,1,602,3,Female,111.9799499,3,1,Laboratory Technician,3,Married,3755,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7,28/12/2025
31,No,Travel_Rarely,397.4285714,Sales,2,1,Life Sciences,1,604,2,Male,52.29323308,3,2,Sales Executive,4,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,6/02/2026
42,No,Travel_Rarely,330.952381,Research & Development,24,3,Medical,1,605,4,Male,43.54636591,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,3/02/2026
45,No,Travel_Rarely,770.3333333,Sales,2,3,Other,1,606,4,Male,101.3596491,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,3/02/2026
26,Yes,Travel_Frequently,1086.095238,Human Resources,17,4,Life Sciences,1,608,2,Female,142.9072682,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,20/01/2026
29,No,Travel_Rarely,1078.333333,Research & Development,19,3,Technical Degree,1,611,4,Male,141.8859649,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,4/01/2026
33,No,Travel_Rarely,1075.142857,Research & Development,1,5,Medical,1,612,1,Female,141.4661654,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,27/01/2026
31,No,Travel_Rarely,1204.333333,Sales,7,3,Life Sciences,1,613,3,Male,158.4649123,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,25/11/2025
18,Yes,Travel_Frequently,383.7619048,Sales,5,3,Marketing,1,614,2,Male,50.49498747,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,11/11/2025
40,No,Non-Travel,541.5714286,Sales,28,3,Other,1,615,3,Male,71.2593985,1,3,Sales Executive,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,2/12/2025
41,No,Non-Travel,100.5714286,Research & Development,2,4,Other,1,616,1,Female,13.23308271,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,14/01/2026
26,No,Travel_Rarely,203.1904762,Sales,29,2,Medical,1,618,1,Male,26.73558897,3,2,Sales Executive,3,Divorced,4306,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0,28/01/2026
35,No,Travel_Rarely,318.952381,Sales,1,3,Medical,1,620,1,Female,41.96741855,3,2,Sales Executive,3,Single,4859,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3,26/01/2026
34,No,Travel_Rarely,948.6190476,Sales,21,4,Life Sciences,1,621,4,Male,124.8182957,4,2,Sales Executive,4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,2/11/2025
26,Yes,Travel_Rarely,1105.380952,Research & Development,24,3,Technical Degree,1,622,3,Male,145.4448622,1,1,Laboratory Technician,4,Single,2340,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,11/11/2025
37,No,Travel_Rarely,1135.619048,Research & Development,1,3,Technical Degree,1,623,2,Female,149.4235589,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,9/02/2026
46,No,Travel_Frequently,427.8095238,Research & Development,18,1,Medical,1,624,1,Female,56.29072682,3,3,Healthcare Representative,3,Married,10527,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,5/01/2026
41,No,Travel_Rarely,267.9047619,Sales,2,5,Life Sciences,1,625,2,Female,35.25062657,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,29/01/2026
37,No,Non-Travel,1174.571429,Sales,9,4,Medical,1,626,1,Male,154.5488722,3,3,Sales Executive,2,Divorced,8834,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,16/01/2026
52,No,Travel_Rarely,1051.761905,Research & Development,6,2,Technical Degree,1,630,4,Male,138.3897243,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,3/12/2025
32,Yes,Non-Travel,1138.761905,Sales,11,4,Other,1,631,4,Male,149.8370927,4,2,Sales Executive,3,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,28/12/2025
24,No,Travel_Frequently,263.3333333,Sales,24,3,Medical,1,632,4,Male,34.64912281,3,1,Sales Representative,4,Married,2400,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1,4/01/2026
38,No,Travel_Rarely,1055.904762,Research & Development,10,3,Medical,1,634,3,Female,138.9348371,3,2,Healthcare Representative,3,Married,9824,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0,23/11/2025
37,No,Travel_Rarely,747.6666667,Research & Development,1,4,Life Sciences,1,635,2,Female,98.37719298,3,2,Manufacturing Director,2,Married,6447,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3,15/01/2026
49,No,Travel_Rarely,101.1904762,Research & Development,18,4,Life Sciences,1,638,4,Male,13.31453634,2,5,Research Director,3,Divorced,19502,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,4/01/2026
24,No,Travel_Rarely,1030,Research & Development,23,3,Medical,1,639,2,Male,135.5263158,4,1,Research Scientist,4,Married,2725,21630,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4,3/01/2026
26,No,Travel_Rarely,353.7142857,Sales,28,2,Marketing,1,641,1,Male,46.54135338,3,2,Sales Executive,2,Married,6272,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,10/12/2025
24,No,Travel_Rarely,433.3333333,Research & Development,17,2,Other,1,643,4,Male,57.01754386,2,1,Laboratory Technician,2,Married,2127,9100,1,Y,No,21,4,4,80,1,1,2,3,1,0,0,0,28/12/2025
50,No,Travel_Frequently,380.9047619,Human Resources,3,3,Medical,1,644,1,Male,50.11904762,3,5,Manager,2,Married,18200,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7,6/01/2026
25,No,Travel_Rarely,1256,Sales,13,1,Medical,1,645,2,Male,165.2631579,3,1,Sales Representative,3,Married,2096,26376,1,Y,No,11,3,3,80,0,7,1,3,7,4,0,6,14/01/2026
24,Yes,Travel_Frequently,674.6666667,Research & Development,7,3,Life Sciences,1,647,1,Female,88.77192982,3,1,Laboratory Technician,3,Married,2886,14168,1,Y,Yes,16,3,4,80,1,6,4,3,6,3,1,2,7/02/2026
30,Yes,Travel_Frequently,689.047619,Sales,12,4,Life Sciences,1,648,2,Male,90.6641604,2,1,Sales Representative,1,Married,2033,14470,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0,30/01/2026
34,No,Travel_Rarely,1085.428571,Research & Development,1,2,Life Sciences,1,649,2,Male,142.8195489,2,1,Research Scientist,4,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,8/11/2025
31,Yes,Travel_Rarely,548.1904762,Sales,13,4,Medical,1,650,2,Male,72.13032581,3,2,Sales Executive,1,Divorced,4233,11512,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,11/01/2026
35,No,Travel_Rarely,666.8571429,Research & Development,25,2,Other,1,652,1,Male,87.7443609,2,2,Laboratory Technician,4,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,20/01/2026
31,No,Travel_Rarely,296.1428571,Sales,6,4,Medical,1,653,1,Male,38.96616541,4,2,Sales Executive,4,Divorced,5460,6219,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7,11/12/2025
27,No,Travel_Rarely,238.7142857,Research & Development,6,4,Medical,1,655,1,Female,31.40977444,2,1,Research Scientist,3,Divorced,2187,5013,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3,28/12/2025
37,No,Travel_Rarely,143.3333333,Sales,2,3,Marketing,1,656,4,Male,18.85964912,3,2,Sales Executive,3,Married,9602,3010,4,Y,Yes,11,3,3,80,1,17,3,2,3,0,1,0,23/12/2025
20,No,Travel_Rarely,559.8571429,Research & Development,1,3,Life Sciences,1,657,4,Female,73.66541353,2,1,Research Scientist,2,Single,2836,11757,1,Y,No,13,3,4,80,0,1,0,4,1,0,0,0,11/01/2026
42,No,Travel_Rarely,272.2857143,Research & Development,2,4,Life Sciences,1,659,3,Female,35.82706767,3,2,Healthcare Representative,4,Married,4089,5718,1,Y,No,13,3,2,80,2,10,4,3,10,2,2,2,12/01/2026
43,No,Travel_Rarely,127.1904762,Research & Development,6,4,Other,1,661,2,Male,16.73558897,2,4,Research Director,4,Divorced,16627,2671,4,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0,18/01/2026
38,No,Travel_Rarely,693.3809524,Research & Development,1,1,Life Sciences,1,662,3,Female,91.23433584,3,1,Research Scientist,1,Single,2619,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0,1/12/2025
43,No,Travel_Frequently,934.6190476,Research & Development,9,5,Medical,1,663,4,Male,122.9761905,3,2,Laboratory Technician,3,Divorced,5679,19627,3,Y,Yes,13,3,2,80,1,10,3,3,8,7,4,7,25/12/2025
48,No,Travel_Rarely,857,Research & Development,1,4,Life Sciences,1,664,4,Female,112.7631579,2,4,Manager,1,Married,15402,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2,9/01/2026
44,No,Travel_Rarely,1280.666667,Human Resources,1,4,Life Sciences,1,665,1,Female,168.5087719,2,2,Human Resources,3,Single,5985,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,8/11/2025
34,No,Travel_Rarely,138.6666667,Sales,14,3,Technical Degree,1,666,3,Female,18.24561404,3,1,Sales Representative,3,Divorced,2579,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,16/11/2025
27,Yes,Travel_Rarely,778.3809524,Sales,2,1,Marketing,1,667,3,Male,102.4185464,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,15/12/2025
